length,vowels,subdomain,paths,https,num_letter_ratio_path,num_letter_ratio_domain,special_char,domain_length,sensitive_keywords,suspicious_tld,rand_numstring,hyphens,domain_age,status
66,0.27586206896551724,0,1,0,1.0476190476190477,0.9166666666666666,8,12,0,0,2,0,0,0
58,0.4411764705882353,1,1,0,0.0,0.9090909090909091,9,22,0,0,0,1,0,1
36,0.20833333333333334,1,1,1,0.0,0.9,7,20,0,0,0,0,0,0
37,0.631578947368421,0,0,0,0.0,0.9285714285714286,6,14,0,0,0,0,0,1
37,0.4090909090909091,1,0,1,0.0,0.9285714285714286,6,28,0,0,0,0,0,1
57,0.34375,1,1,0,12.0,0.8823529411764706,12,17,0,0,0,4,0,1
49,0.6,1,0,1,0.0,0.875,9,16,0,0,0,2,0,1
118,0.48214285714285715,3,0,0,0.8888888888888888,0.9047619047619048,17,42,1,0,2,2,0,0
130,0.55,4,0,0,1.125,0.8888888888888888,19,54,1,0,0,3,0,0
28,0.29411764705882354,1,0,0,0.0,0.9,6,20,0,0,0,0,0,1
64,0.5294117647058824,1,1,0,0.0,0.8333333333333334,12,30,0,0,0,5,0,1
49,0.25806451612903225,0,0,0,0.0,0.9411764705882353,10,17,0,0,0,1,0,0
87,0.5454545454545454,0,0,1,9.2,0.9444444444444444,14,18,0,0,1,8,0,1
43,0.6666666666666666,1,0,1,0.0,0.875,8,16,0,0,0,1,0,1
43,0.4583333333333333,1,0,0,0.0,0.8857142857142857,8,35,0,0,0,2,0,1
100,0.5306122448979592,1,1,0,8.0,0.8823529411764706,18,17,0,0,1,9,0,1
44,0.5652173913043478,1,0,1,0.0,0.875,8,16,0,0,0,1,0,1
43,0.37037037037037035,1,0,1,0.0,0.9411764705882353,6,34,0,0,0,0,0,1
32,0.4444444444444444,1,0,0,0.0,0.9166666666666666,6,24,0,0,0,0,0,0
52,0.5555555555555556,1,0,0,8.5,0.9130434782608695,8,23,0,0,0,0,0,1
43,0.4166666666666667,2,0,0,0.0,0.8235294117647058,9,17,0,0,0,2,0,1
40,0.43478260869565216,1,0,0,0.0,0.8823529411764706,7,17,0,0,0,0,0,1
31,0.5,1,0,1,0.0,0.8636363636363636,7,22,0,0,0,1,0,1
183,0.375,1,0,0,0.0,0.9090909090909091,36,22,0,0,1,2,0,0
49,0.3225806451612903,1,0,0,0.0,0.9,8,20,0,0,0,1,0,1
74,0.55,1,1,0,0.0,0.8571428571428571,12,14,0,0,0,2,0,1
117,0.7368421052631579,1,0,0,0.0,0.9259259259259259,18,27,1,0,0,5,0,0
43,0.21052631578947367,2,1,0,0.0,0.0,10,13,1,0,0,0,0,0
55,0.3333333333333333,1,0,0,0.0,0.8947368421052632,11,19,0,0,0,3,0,1
26,0.25,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
152,0.40789473684210525,0,1,0,2.4444444444444446,0.8333333333333334,26,24,1,0,0,5,0,0
57,0.5925925925925926,2,0,1,5.75,0.8333333333333334,10,18,0,0,0,2,0,1
70,0.5135135135135135,3,1,1,0.0,0.7804878048780488,11,41,0,0,0,2,0,0
30,0.4117647058823529,1,0,1,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
89,0.4222222222222222,1,1,1,3.8,0.9130434782608695,15,23,0,0,0,1,0,0
17,0.3,0,0,0,0.0,0.9,4,10,0,0,0,0,0,1
94,0.34210526315789475,0,0,1,1.5217391304347827,0.9166666666666666,20,12,1,0,2,5,0,0
75,0.4878048780487805,1,1,1,0.0,0.8666666666666667,14,15,0,0,0,1,0,0
49,0.3333333333333333,1,0,0,0.0,0.9,9,20,1,0,0,0,0,0
15,0.1111111111111111,0,0,1,0.0,0.8333333333333334,5,6,0,0,0,0,0,1
35,0.45,1,0,0,0.0,0.9259259259259259,6,27,0,0,0,0,0,1
121,0.46296296296296297,6,1,0,1.1578947368421053,0.7358490566037735,18,53,1,0,1,3,0,0
33,0.42105263157894735,1,0,0,0.0,0.92,6,25,0,0,0,0,0,0
20,0.2727272727272727,1,0,1,0.0,0.8181818181818182,6,11,0,0,0,0,0,1
64,0.47058823529411764,1,0,0,17.0,0.8571428571428571,12,14,1,0,0,1,0,0
74,0.525,1,0,1,0.0,0.8461538461538461,13,13,0,0,0,7,0,1
74,0.45454545454545453,1,1,0,0.0,0.9130434782608695,10,23,0,0,0,2,0,1
70,0.3448275862068966,1,1,0,0.7647058823529411,0.9166666666666666,14,24,0,0,1,2,0,1
58,0.4666666666666667,1,0,0,6.0,0.8888888888888888,10,18,0,0,0,3,0,1
96,0.5,1,1,1,7.285714285714286,0.9047619047619048,14,21,0,0,1,6,0,1
63,0.5294117647058824,1,0,0,0.0,0.9,11,20,0,0,0,3,0,1
29,0.35294117647058826,1,0,1,0.0,0.9,6,20,0,0,0,0,0,1
61,0.32432432432432434,1,0,1,0.0,0.8181818181818182,12,11,0,0,0,2,0,1
170,0.5280898876404494,1,2,0,34.0,0.8235294117647058,26,17,1,0,0,4,0,0
99,0.4,2,1,0,2.823529411764706,0.7857142857142857,19,14,0,0,1,8,0,1
25,0.35714285714285715,1,0,0,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
55,0.375,1,0,0,0.0,0.9,11,20,0,0,0,3,0,1
22,0.14285714285714285,0,0,0,0.0,0.875,6,8,0,0,0,0,0,0
31,0.4117647058823529,1,0,1,0.0,0.8636363636363636,7,22,0,0,0,1,0,1
107,0.2835820895522388,1,0,1,0.0,0.8823529411764706,13,17,0,0,0,0,0,0
67,0.425,1,1,0,0.0,0.9090909090909091,10,22,0,0,0,2,0,1
61,0.391304347826087,0,0,0,0.8095238095238095,0.9166666666666666,8,12,0,0,1,0,0,0
67,0.5675675675675675,0,1,1,0.0,0.9642857142857143,9,28,0,0,0,0,0,0
43,0.5909090909090909,1,0,1,0.0,0.875,8,16,0,0,0,1,0,1
91,0.5348837209302325,0,1,1,5.555555555555555,0.9166666666666666,16,12,0,0,0,5,0,1
49,0.3225806451612903,1,1,0,0.0,0.9130434782608695,8,23,0,0,0,1,0,1
50,0.3333333333333333,2,0,1,0.0,0.7560975609756098,9,41,0,0,0,2,0,0
23,0.14285714285714285,1,0,0,0.0,0.8,6,15,0,0,0,0,0,1
31,0.47058823529411764,1,0,0,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
27,0.3333333333333333,1,0,0,0.0,0.8421052631578947,7,19,0,0,0,1,0,1
51,0.4,3,0,1,0.0,0.6756756756756757,10,37,0,0,1,2,0,0
47,0.25806451612903225,1,1,0,0.0,0.8888888888888888,8,18,0,0,0,0,0,1
82,0.4772727272727273,2,0,0,14.666666666666666,0.85,14,20,0,0,0,2,0,1
79,0.4827586206896552,2,1,1,0.6666666666666666,0.8571428571428571,15,28,0,0,1,1,0,0
33,0.6470588235294118,0,0,0,0.0,0.96,5,25,0,0,0,0,0,1
27,0.4666666666666667,1,0,0,0.0,0.9,5,20,0,0,0,0,0,0
26,0.3333333333333333,1,0,0,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
33,0.5294117647058824,1,0,1,0.0,0.8666666666666667,7,15,0,0,0,0,0,1
127,0.4153846153846154,3,0,1,1.125,0.9,18,50,1,0,0,3,0,0
58,0.53125,1,0,0,0.0,0.9047619047619048,9,21,0,0,0,3,0,1
70,0.4444444444444444,0,0,0,4.0,0.9411764705882353,10,17,0,0,1,3,0,1
67,0.23255813953488372,0,0,1,0.0,0.9411764705882353,7,17,0,0,0,0,0,0
22,0.06666666666666667,0,0,1,6.0,0.8333333333333334,5,6,0,0,0,0,0,0
28,0.29411764705882354,1,0,1,0.0,0.8947368421052632,6,19,0,0,0,0,0,0
28,0.23529411764705882,1,0,0,0.0,0.8666666666666667,7,15,0,0,0,0,0,0
100,0.4,1,1,1,9.166666666666666,0.8947368421052632,17,19,0,0,1,9,0,1
58,0.4411764705882353,1,0,0,0.0,0.9375,9,32,0,0,0,1,0,0
15,0.2222222222222222,0,0,0,0.0,0.875,4,8,0,0,0,0,0,1
68,0.35714285714285715,1,1,0,0.0,0.8787878787878788,11,33,0,0,0,4,0,1
45,0.34615384615384615,0,1,0,0.0,0.875,10,8,0,0,0,1,0,0
60,0.40540540540540543,0,1,0,0.0,0.9523809523809523,8,21,0,0,0,0,0,0
115,0.5957446808510638,3,0,0,0.5454545454545454,0.9047619047619048,16,42,1,0,2,1,0,0
42,0.5,1,0,0,0.0,0.8529411764705882,6,34,0,0,0,0,0,0
59,0.42857142857142855,1,0,1,0.0,0.8888888888888888,9,18,0,0,0,2,0,1
77,0.35135135135135137,2,1,0,46.0,0.0,15,14,1,0,0,1,0,0
87,0.35294117647058826,1,1,0,1.1111111111111112,0.8571428571428571,14,14,0,0,3,2,0,0
88,0.44680851063829785,2,0,0,8.333333333333334,0.8235294117647058,14,17,0,0,1,4,0,1
47,0.56,1,0,1,0.0,0.8947368421052632,8,38,0,0,0,2,0,0
74,0.35555555555555557,1,0,0,0.0,0.8947368421052632,13,19,0,0,0,1,0,0
47,0.48148148148148145,0,0,0,0.0,0.9583333333333334,7,24,0,0,0,0,0,0
30,0.3333333333333333,1,0,0,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
65,0.34210526315789475,3,1,0,0.0,0.7741935483870968,11,31,0,0,0,0,0,0
60,0.28205128205128205,1,1,0,0.0,0.8947368421052632,10,19,0,0,0,1,0,1
115,0.3880597014925373,1,0,1,10.4,0.9117647058823529,15,34,0,0,0,2,0,0
55,0.42424242424242425,1,0,0,0.0,0.9166666666666666,8,24,0,0,0,0,0,1
47,0.5294117647058824,1,0,1,0.4166666666666667,0.8888888888888888,9,18,0,0,1,0,0,0
53,0.4,1,0,0,0.0,0.9,11,20,0,0,0,2,0,1
50,0.4444444444444444,0,2,0,6.666666666666667,0.9375,8,16,1,0,0,0,0,0
56,0.7037037037037037,0,1,0,0.0,0.8888888888888888,10,9,1,0,0,0,0,0
20,0.25,1,0,0,0.0,0.8461538461538461,5,13,0,0,0,0,0,1
23,0.21428571428571427,1,0,1,0.0,0.8571428571428571,6,14,0,0,0,0,0,1
150,0.6527777777777778,0,1,0,5.529411764705882,0.9545454545454546,14,22,2,0,1,1,0,0
42,0.45,1,0,0,0.0,0.7352941176470589,8,34,0,0,0,2,0,0
45,0.4,1,0,1,2.3333333333333335,0.8846153846153846,6,26,0,0,0,0,0,0
57,0.5333333333333333,1,0,1,0.0,0.875,11,16,0,0,0,4,0,1
64,0.4473684210526316,1,0,0,0.0,0.9230769230769231,9,26,0,0,0,0,0,0
23,0.21428571428571427,1,0,0,0.0,0.8666666666666667,6,15,0,0,0,0,0,1
33,0.4444444444444444,1,0,1,0.0,0.9047619047619048,7,21,0,0,0,0,0,0
55,0.41379310344827586,0,0,0,3.8,0.9473684210526315,9,19,0,0,0,4,0,1
108,0.421875,1,1,0,0.0,0.8888888888888888,17,18,0,0,0,0,0,0
231,0.5048543689320388,0,2,0,18.0,0.9,27,10,0,0,4,5,0,0
33,0.35,1,0,1,0.0,0.9166666666666666,6,24,0,0,0,0,0,1
61,0.3684210526315789,1,1,0,0.0,0.9,9,20,0,0,0,1,0,1
76,0.5,3,0,0,0.8888888888888888,0.9,10,50,1,0,1,1,0,0
54,0.5172413793103449,0,1,0,19.0,0.9130434782608695,9,23,0,0,0,1,0,0
62,0.4230769230769231,0,0,0,1.3333333333333333,0.9,7,10,0,0,1,0,0,0
48,0.45454545454545453,1,0,0,5.0,0.8888888888888888,12,18,0,0,0,1,0,0
51,0.32142857142857145,1,0,0,0.0,0.7674418604651163,9,43,0,0,0,3,0,0
34,0.5,1,1,0,0.0,0.875,7,16,0,0,0,0,0,0
39,0.5,0,0,1,0.3333333333333333,0.9230769230769231,6,13,0,0,1,0,0,1
57,0.28125,1,1,1,5.75,0.8125,11,16,0,0,0,2,0,1
54,0.8,1,0,1,0.0,0.875,9,16,0,0,0,2,0,1
72,0.5641025641025641,2,1,0,38.0,0.8636363636363636,10,22,0,0,0,0,0,0
102,0.425531914893617,0,0,0,2.130434782608696,0.9333333333333333,12,15,0,0,2,1,0,0
95,0.5192307692307693,1,1,0,0.0,0.8461538461538461,16,13,2,0,0,2,0,0
36,0.47368421052631576,1,0,1,0.0,0.8518518518518519,8,27,0,0,0,2,0,0
61,0.5,1,0,0,0.0,0.8888888888888888,10,18,0,0,0,3,0,1
32,0.5,1,0,0,0.0,0.92,5,25,0,0,0,0,0,0
31,0.3888888888888889,1,0,0,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
60,0.2894736842105263,1,0,1,10.0,0.875,8,16,0,0,0,0,0,0
28,0.29411764705882354,1,0,1,0.0,0.8947368421052632,6,19,0,0,0,0,0,1
33,0.2,1,0,1,0.0,0.8461538461538461,9,13,0,0,0,1,0,1
65,0.32432432432432434,1,1,0,6.6,0.8571428571428571,11,14,0,0,1,4,0,1
40,0.75,1,0,1,2.25,0.875,8,16,0,0,0,1,0,1
27,0.3125,1,0,1,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
24,0.35714285714285715,1,0,0,0.0,0.8823529411764706,5,17,0,0,0,0,0,1
54,0.34615384615384615,3,0,0,0.0,0.6739130434782609,8,46,0,0,0,0,0,0
66,0.5862068965517241,1,0,0,4.0,0.875,13,16,0,0,1,5,0,1
36,0.6111111111111112,1,0,1,0.0,0.875,7,16,0,0,0,0,0,1
51,0.3225806451612903,1,1,0,0.0,0.8571428571428571,10,14,0,0,0,0,0,0
33,0.17391304347826086,1,0,0,0.0,0.92,6,25,0,0,0,0,0,0
40,0.45454545454545453,1,1,1,0.0,0.8571428571428571,8,14,0,0,0,1,0,1
19,0.18181818181818182,0,0,0,0.0,0.8181818181818182,6,11,0,0,0,1,0,0
31,0.2777777777777778,1,0,0,0.0,0.8571428571428571,8,14,0,0,0,1,0,1
29,0.375,1,0,1,0.0,0.85,6,20,0,0,0,0,0,0
44,0.5,1,0,0,0.0,0.9459459459459459,5,37,0,0,0,0,0,0
32,0.3157894736842105,1,0,1,0.0,0.8695652173913043,7,23,0,0,0,1,0,0
58,0.37142857142857144,1,1,0,0.0,0.88,10,25,0,0,0,3,0,1
26,0.42857142857142855,0,0,0,0.0,0.875,6,8,1,0,0,0,0,1
31,0.19047619047619047,1,0,1,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
218,0.6935483870967742,1,1,0,0.0,0.75,20,12,2,0,4,2,0,0
54,0.5,1,0,1,3.125,0.8181818181818182,7,11,0,0,0,0,0,0
111,0.4264705882352941,1,1,1,0.0,0.875,14,16,0,0,0,4,0,1
36,0.36363636363636365,1,0,1,0.0,0.9259259259259259,6,27,0,0,0,0,0,0
56,0.3142857142857143,1,1,0,0.0,0.875,10,16,0,0,0,0,0,0
43,0.38461538461538464,0,0,0,0.0,0.8571428571428571,7,7,0,0,0,0,0,0
30,0.3333333333333333,1,0,1,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
50,0.39285714285714285,0,2,0,6.666666666666667,0.9375,8,16,0,0,0,0,0,0
126,0.41975308641975306,1,0,1,0.0,0.9473684210526315,11,38,0,0,0,1,0,0
141,0.43373493975903615,1,0,1,20.25,0.896551724137931,18,29,0,0,0,4,0,0
33,0.5882352941176471,1,0,0,0.0,0.92,6,25,1,0,0,0,0,0
48,0.3793103448275862,1,1,1,0.0,0.9166666666666666,8,24,0,0,0,0,0,1
32,0.5294117647058824,1,0,1,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
62,0.5294117647058824,1,0,0,0.0,0.8974358974358975,10,39,0,0,0,3,0,0
56,0.2727272727272727,0,1,0,3.1666666666666665,0.95,8,20,0,0,0,0,0,0
38,0.5789473684210527,0,0,1,0.0,0.8571428571428571,8,7,0,0,0,3,0,1
41,0.5454545454545454,1,0,1,0.0,0.8695652173913043,7,23,0,0,0,1,0,0
51,0.3548387096774194,1,1,0,0.0,0.8888888888888888,9,18,0,0,0,0,0,0
77,0.3333333333333333,1,0,0,8.5,0.9230769230769231,14,26,0,0,1,0,0,0
45,0.38095238095238093,0,0,0,0.0,0.875,10,8,0,0,0,0,0,0
45,0.37037037037037035,1,1,0,0.0,0.8571428571428571,8,14,0,0,0,0,0,1
79,0.5333333333333333,1,0,0,1.0,0.8695652173913043,11,23,1,0,2,1,0,0
24,0.38461538461538464,1,0,0,0.0,0.875,6,16,0,0,0,0,0,1
58,0.6896551724137931,1,0,1,0.0,0.875,9,16,0,0,0,1,0,1
33,0.4444444444444444,1,0,1,0.0,0.875,7,24,0,0,0,1,0,1
34,0.3157894736842105,1,0,1,0.0,0.6923076923076923,7,13,0,0,0,1,0,1
47,0.39285714285714285,1,1,0,0.0,0.8571428571428571,8,14,0,0,0,0,0,1
22,0.45454545454545453,1,0,0,0.0,0.8571428571428571,6,14,0,0,0,0,0,1
114,0.36923076923076925,1,1,1,11.166666666666666,0.8947368421052632,19,19,0,0,0,10,0,1
58,0.48148148148148145,1,0,1,0.0,0.7142857142857143,10,49,1,0,1,4,0,0
45,0.44,1,0,0,17.0,0.8823529411764706,8,17,0,0,0,0,0,1
45,0.3076923076923077,1,0,1,0.0,0.41379310344827586,6,29,0,0,2,0,0,0
44,0.34615384615384615,1,0,1,0.0,0.8571428571428571,9,35,1,0,0,3,0,0
47,0.38461538461538464,1,0,0,0.0,0.8888888888888888,10,18,0,0,0,1,0,1
54,0.43478260869565216,2,1,0,0.0,0.0,11,13,0,0,0,0,0,0
95,0.43636363636363634,1,0,1,0.0,0.8333333333333334,16,12,0,0,0,7,0,1
37,0.4,2,1,0,0.0,0.8333333333333334,9,18,0,0,0,0,0,0
59,0.5806451612903226,1,1,0,0.0,0.9,10,20,0,0,0,1,0,0
66,0.4166666666666667,2,0,0,0.9285714285714286,0.6296296296296297,11,27,0,0,2,3,0,0
21,0.15384615384615385,0,0,1,4.0,0.8571428571428571,5,7,0,0,0,0,0,0
41,0.45454545454545453,1,0,1,0.0,0.875,9,16,0,0,0,1,0,1
39,0.34782608695652173,1,1,1,0.0,0.8888888888888888,8,18,0,0,0,0,0,1
458,0.575,1,3,1,0.0,0.9130434782608695,19,23,0,0,0,2,0,0
22,0.7,1,0,0,0.0,0.8666666666666667,5,15,0,0,0,0,0,0
49,0.6666666666666666,0,0,1,0.0,0.9047619047619048,9,21,1,0,0,1,0,0
51,0.5833333333333334,1,0,0,3.0,0.9047619047619048,8,21,0,0,1,1,0,1
34,0.47368421052631576,1,0,1,0.0,0.92,6,25,0,0,0,0,0,1
43,0.5217391304347826,0,1,0,0.0,0.9090909090909091,8,11,0,0,0,0,0,0
22,0.3333333333333333,1,0,0,0.0,0.8571428571428571,6,14,0,0,0,0,0,1
41,0.4583333333333333,0,1,0,0.0,0.96,6,25,0,0,0,0,0,0
60,0.36363636363636365,2,1,0,7.666666666666667,0.8571428571428571,12,21,0,0,0,1,0,1
51,0.6086956521739131,0,0,1,2.0,0.9473684210526315,7,19,0,0,1,0,0,1
50,0.3333333333333333,1,1,0,11.0,0.875,8,16,0,0,0,0,0,1
28,0.375,1,0,0,0.0,0.9,6,20,0,0,0,0,0,0
86,0.43902439024390244,0,1,0,0.0,0.9375,15,16,0,0,2,2,0,0
50,0.6956521739130435,1,0,0,5.333333333333333,0.9047619047619048,8,21,0,0,0,0,0,0
58,0.3333333333333333,2,2,0,4.0,0.8,12,15,0,0,0,0,0,1
63,0.4722222222222222,0,1,0,0.0,0.9333333333333333,10,15,0,0,0,0,0,0
85,0.4146341463414634,1,0,0,3.7,0.8947368421052632,17,19,0,0,0,7,0,1
67,0.4864864864864865,1,1,0,17.5,0.8888888888888888,10,18,0,0,0,0,0,1
73,0.5135135135135135,0,0,0,5.142857142857143,0.9411764705882353,10,17,0,0,1,3,0,1
26,0.1111111111111111,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
22,0.45454545454545453,1,0,0,0.0,0.8571428571428571,6,14,0,0,0,0,0,1
24,0.16666666666666666,0,0,0,1.2,0.8,5,5,0,0,0,0,0,0
34,0.4444444444444444,1,0,1,0.0,0.8888888888888888,8,18,0,0,0,1,0,1
32,0.5294117647058824,0,0,1,0.0,0.9375,6,16,0,0,0,0,0,0
34,0.47368421052631576,1,0,1,0.0,0.92,6,25,0,0,0,0,0,1
25,0.5384615384615384,0,0,1,0.0,0.9375,5,16,0,0,0,0,0,1
73,0.3888888888888889,1,0,1,3.875,0.875,15,16,0,0,0,4,0,1
17,0.25,0,0,1,2.0,0.6,5,5,0,0,0,0,0,0
36,0.47368421052631576,1,0,1,0.0,0.8518518518518519,8,27,0,0,0,2,0,1
43,0.5217391304347826,1,0,1,0.0,0.875,7,24,0,0,0,0,0,0
37,0.5,1,0,0,0.0,0.896551724137931,6,29,0,0,0,0,0,0
33,0.21052631578947367,1,0,1,0.0,0.9,10,20,0,0,0,2,0,1
119,0.6666666666666666,3,0,0,0.7,0.9047619047619048,18,42,1,0,2,2,0,0
85,0.4444444444444444,1,1,1,9.0,0.8823529411764706,15,17,0,0,0,4,0,1
31,0.3888888888888889,1,0,0,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
57,0.5833333333333334,1,0,0,1.5,0.9047619047619048,9,21,0,0,2,1,0,0
75,0.4634146341463415,2,1,0,22.0,0.8,13,15,0,0,0,1,0,1
70,0.6,0,0,0,14.5,0.92,12,25,0,0,0,4,0,1
426,0.5628140703517588,2,0,0,0.0,0.0,97,14,0,0,0,18,0,0
49,0.4230769230769231,1,1,0,3.5,0.9047619047619048,8,21,0,0,0,0,0,1
88,0.4423076923076923,1,0,1,0.0,0.8571428571428571,13,14,0,0,0,2,0,1
28,0.375,1,0,1,0.0,0.8947368421052632,6,19,0,0,0,0,0,1
123,0.44776119402985076,1,0,1,10.5,0.8846153846153846,19,26,0,0,0,5,0,0
35,0.42857142857142855,1,0,0,0.0,0.9285714285714286,5,28,0,0,0,0,0,0
60,0.45454545454545453,0,1,0,0.0,0.9230769230769231,12,13,0,0,0,1,0,0
164,0.5070422535211268,1,2,1,1.5,0.9333333333333333,24,30,0,0,2,4,0,0
18,0.3333333333333333,1,0,0,0.0,0.7272727272727273,5,11,0,0,0,0,0,1
120,0.5918367346938775,3,0,1,0.5454545454545454,0.9047619047619048,18,42,1,0,2,2,0,0
30,0.3333333333333333,1,0,1,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
99,0.3559322033898305,1,0,1,6.888888888888889,0.8666666666666667,10,15,0,0,0,0,0,0
59,0.4117647058823529,1,1,0,0.0,0.9310344827586207,11,29,0,0,0,2,0,0
29,0.35294117647058826,1,0,0,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
28,0.2777777777777778,0,0,1,0.0,0.9090909090909091,5,11,0,0,0,0,0,1
55,0.36666666666666664,1,0,1,3.8,0.8947368421052632,9,19,0,0,1,0,0,1
58,0.5151515151515151,1,0,0,0.0,0.9285714285714286,8,28,0,0,0,1,0,1
112,0.5333333333333333,1,1,0,11.333333333333334,0.9090909090909091,14,22,0,0,0,1,0,1
299,0.4330708661417323,0,1,1,0.0,0.95,55,20,1,0,5,0,0,0
68,0.6086956521739131,1,0,0,0.0,0.8333333333333334,12,18,0,0,1,4,0,0
30,0.2631578947368421,1,0,1,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
29,0.4375,1,0,1,0.0,0.9,6,20,0,0,0,0,0,1
26,0.3333333333333333,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
43,0.6086956521739131,1,0,1,0.0,0.9411764705882353,6,34,0,0,0,0,0,1
28,0.29411764705882354,1,0,0,0.0,0.9,6,20,0,0,0,0,0,1
86,0.45652173913043476,2,1,1,0.0,0.7647058823529411,19,17,0,0,0,5,0,0
163,0.41025641025641024,0,0,1,2.3658536585365852,0.8888888888888888,12,9,2,0,2,2,0,0
51,0.4,1,0,1,2.8,0.8888888888888888,11,18,0,0,1,0,0,0
73,0.5,0,0,0,0.0,0.8571428571428571,13,14,0,0,0,1,0,0
153,0.3870967741935484,0,1,1,0.0,0.9166666666666666,29,12,0,0,3,0,0,0
19,0.4,1,0,0,0.0,0.8333333333333334,5,12,0,0,0,0,0,1
49,0.6,0,1,0,0.0,0.9090909090909091,9,11,0,0,0,0,0,0
67,0.4864864864864865,1,2,0,0.0,0.9,12,20,1,0,0,0,0,0
35,0.42105263157894735,1,0,0,0.0,0.8518518518518519,6,27,0,0,0,0,0,0
34,0.3,1,0,1,0.0,0.84,6,25,0,0,0,0,0,0
17,0.4444444444444444,0,0,0,0.0,0.9,4,10,0,0,0,0,0,1
154,0.34523809523809523,3,0,1,5.352941176470588,0.5483870967741935,14,31,0,0,1,3,0,0
18,0.4444444444444444,0,0,0,0.0,0.8181818181818182,5,11,0,0,0,1,0,1
126,0.5172413793103449,3,0,1,0.8888888888888888,0.9,19,50,1,0,0,3,0,0
51,0.5,1,0,0,0.0,0.8666666666666667,12,15,0,0,0,6,0,1
102,0.5,1,1,0,12.8,0.8666666666666667,16,15,0,0,0,1,0,1
23,0.2857142857142857,1,0,0,0.0,0.875,5,16,0,0,0,0,0,1
95,0.4583333333333333,1,1,0,5.3,0.8666666666666667,15,15,0,0,1,6,0,1
48,0.46153846153846156,1,0,0,0.0,0.9,10,20,0,0,0,0,0,0
99,0.2698412698412698,1,0,1,7.75,0.8666666666666667,11,15,0,0,0,1,0,0
34,0.35,1,1,1,0.0,0.8571428571428571,7,14,0,0,0,0,0,1
34,0.2631578947368421,1,0,1,0.0,0.76,6,25,0,0,0,0,0,0
53,0.5454545454545454,0,0,0,2.375,0.9166666666666666,11,12,0,0,0,2,0,1
39,0.6428571428571429,0,0,0,3.5,0.5,8,10,0,0,0,2,0,1
22,0.0,2,0,0,0.0,0.0,7,14,0,0,0,0,0,0
26,0.3333333333333333,1,0,0,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
24,0.2857142857142857,1,0,0,0.0,0.875,6,16,0,0,0,0,0,1
59,0.5172413793103449,1,0,0,0.0,0.8666666666666667,11,15,0,0,0,0,0,1
34,0.3333333333333333,1,0,0,0.0,0.9230769230769231,6,26,0,0,0,0,0,1
23,0.13333333333333333,1,0,1,0.0,0.8571428571428571,6,14,0,0,0,0,0,1
51,0.48148148148148145,2,0,0,4.0,0.8695652173913043,10,23,0,0,0,0,0,0
132,0.4430379746835443,1,1,1,0.0,0.875,10,16,0,0,0,0,0,0
47,0.3793103448275862,0,0,0,0.0,0.9583333333333334,7,24,0,0,0,1,0,1
20,0.2727272727272727,1,0,1,0.0,0.8181818181818182,6,11,0,0,0,0,0,1
36,0.3888888888888889,0,1,1,0.0,0.5555555555555556,8,9,0,0,0,0,0,0
103,0.4426229508196721,1,1,0,0.0,0.9047619047619048,15,21,0,0,0,5,0,1
33,0.23529411764705882,1,0,1,0.0,0.8,12,20,0,0,0,4,0,1
52,0.45161290322580644,1,0,0,0.0,0.9230769230769231,7,26,0,0,0,0,0,1
47,0.46153846153846156,1,0,0,0.0,0.8823529411764706,9,17,0,0,0,2,0,1
28,0.29411764705882354,1,0,1,0.0,0.8947368421052632,6,19,0,0,0,0,0,1
39,0.5714285714285714,0,0,0,0.0,0.9375,6,16,0,0,0,0,0,1
63,0.5,0,1,0,0.0,0.9090909090909091,12,11,0,0,0,3,0,0
26,0.25,1,0,0,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
27,0.42857142857142855,2,0,0,0.0,0.8421052631578947,7,19,0,0,0,0,0,1
44,0.4,1,1,1,0.0,0.8636363636363636,9,22,1,0,0,1,0,0
44,0.46153846153846156,1,0,0,0.0,0.918918918918919,5,37,0,0,0,0,0,0
26,0.3333333333333333,1,0,0,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
23,0.21428571428571427,1,0,0,0.0,0.8125,6,16,0,0,0,1,0,1
88,0.49056603773584906,0,1,1,0.0,0.95,9,20,1,0,0,0,0,0
29,0.35294117647058826,0,0,1,0.0,0.9090909090909091,6,11,0,0,0,1,0,1
